"1","T","010299634-003","CBC Radio-Canada","Edmonton","CBXFT-DT-AX1","1","BT","53:30:48","113:17:6",737,,"AB",35.13484,205.7,"D","6M00C7W",6000,551
"1","T","010299634-003","CBC Radio-Canada","Edmonton","CBXFT-DT-AX2","1","BT","53:30:48","113:17:6",737,,"AB",39.48902,132.5,"D","6M00C7W",6000,551
"1","T","010299639-001","Corus Television Limited Partnership","North Bay","CFGC-DT-2","1","BT","46:18:12.59","79:24:30.91",230,,"ON",42.25309,113,"D","6M00C7W",6000,479
"1","T","010299642-001","Corus Television Limited Partnership","Sault Ste Marie","CIII-DT-12","1","BT","46:35:50","84:16:53",312.4,,"ON",37.78151,102,"D","6M00C7W",6000,479
"1","T","010299647-003","591987 B.C. Ltd.","Kingston","CKWS-DT","1","BT","44:10:2","76:25:39",94,,"ON",39.73128,294.6,"D","6M00C7W",6000,201
"1","T","010299650-002","591987 B.C. Ltd.","Peterborough","CHEX-DT","1","BT","44:19:41","78:17:58",240,,"ON",43.0103,314.8,"D","6M00C7W",6000,207
"1","T","010299654-001","Savoir media","Montreal","CFTU-DT","1","BT","45:30:11","73:36:56",140.9,,"QC",29.59041,85.7,"D","6M00C7W",6000,563
"1","T","010299667-001","Bell Media Inc.","Timmins","CITO-TV","1","BT","48:32:50","80:57:8",286,,"ON",50,143.7,"A","5M45C3FNN",6000,61.25
"1","T","010299668-001","Bell Media Inc.","Edmonton","CFRN-DT","1","BT","53:22:58","113:13:1",754.4,,"AB",43.9794,251.6,"D","6M00C7W",6000,207
"1","T","010299668-001","Bell Media Inc.","Edmonton","CFRN-DT-AX1","1","BT","53:22:58","113:13:1",754.4,,"AB",40,251.6,"D","6M00C7W",6000,207
"1","T","010299676-002","CBC/ Radio-Canada","Yellowknife","CFYK-DT","1","BT","62:26:47.55","114:21:35.78",183,,"NT",33.65488,57.9,"D","6M00C7W",6000,183
"1","T","010299676-002","CBC/ Radio-Canada","Yellowknife","CFYK-DT-AX1","1","BT","62:26:47.55","114:21:35.78",183,,"NT",24.31364,57.9,"D","6M00C7W",6000,183
"1","T","010299688-001","Bell Media Inc.","Hamilton","CHCJ-DT","1","BT","43:13:54","79:51:33",203,,"ON",55.91065,78,"D","6M00C7W",6000,599
"1","T","010299688-001","Bell Media Inc.","Hamilton","CHCJ-DT-AX1","1","BT","43:13:54","79:51:33",203,,"ON",49.91226,78,"D","6M00C7W",6000,599
"1","T","010299695-002","Corus Television Limited Partnership","Kelowna","CHKL-DT","1","BT","49:58:0","119:31:44",1290,,"BC",45.44068,15.8,"D","6M00C7W",6000,533
"1","T","010299695-002","Corus Television Limited Partnership","Kelowna","CHKL-DT-AX1","1","BT","49:58:0","119:31:44",1290,,"BC",37.78151,15.8,"D","6M00C7W",6000,533
"1","T","010299698-001","Bell Media Inc.","Sudbury","CICI-TV","1","BT","46:30:3","81:1:12",314.2,,"ON",50,297.2,"A","5M45C3FNN",6000,77.25
"1","T","010299702-001","Thunder Bay Electronics Limited","Thunder Bay","CHFD-DT","1","BT","48:31:27","89:6:53",487.7,,"ON",30.79181,198.6,"D","6M00C7W",6000,69
"1","T","010299702-001","Thunder Bay Electronics Limited","Thunder Bay","CHFD-DT-AX1","1","BT","48:26:30","89:14:3",243.8,,"ON",27.55875,68.6,"D","6M00C7W",6000,69
"1","T","010299709-002","Bell Media Inc.","Ottawa","CHRO-DT-43","1","BT","45:13:2.1","75:33:48.6",89,,"ON",46.31444,176.7,"D","6M00C7W",6000,599
"1","T","010299709-002","Bell Media Inc.","Ottawa","CHRO-DT-43AX","1","BT","45:13:2.1","75:33:48.6",89,,"ON",46.31444,176.7,"D","6M00C7W",6000,599
"1","T","010299712-001","Bell Media Inc.","Sault Ste Marie","CHBX-TV","1","BT","46:35:40","84:21:0",327.7,,"ON",50,141.7,"A","5M45C3FNN",6000,55.25
"1","T","010299716-001","Bell Media Inc.","Wheatley","CHWI-DT","1","BT","42:8:30","82:26:48",186,,"ON",35.31479,163.1,"D","6M00C7W",6000,485
"1","T","010299716-001","Bell Media Inc.","Wheatley","CHWI-DT-AX1","1","BT","42:8:30","82:26:48",186,,"ON",35.31479,163.1,"D","6M00C7W",6000,485
"1","T","010299722-001","Corus Television Limited Partnership","Halifax","CIHF-DT","1","BT","44:39:3","63:39:25",137,,"NS",30,166,"D","6M00C7W",6000,183
"1","T","010299722-001","Corus Television Limited Partnership","Halifax","CIHF-DT-AX1","1","BT","44:39:3","63:39:25",137,,"NS",30,166,"D","6M00C7W",6000,183
"1","T","010299729-001","Corus Television Limited Partnership","Edmonton","CITV-DT","1","BT","53:22:58","113:13:1",754.4,,"AB",43.9794,251.6,"D","6M00C7W",6000,213
"1","T","010299729-001","Corus Television Limited Partnership","Edmonton","CITV-DT-AX1","1","BT","53:22:58","113:13:1",754.4,,"AB",35.18514,251.6,"D","6M00C7W",6000,213
"1","T","010299732-001","Bell Media Inc.","Pembroke","CHRO-TV","1","BT","45:50:2","77:9:49",141,,"ON",50,165.2,"A","5M45C3FNN",6000,77.25
"1","T","010299735-002","Rogers Media Inc","Toronto","CITY-DT","1","BT","43:38:33","79:23:14",82,,"ON",46.93727,526,"D","6M00C7W",6000,497
"1","T","010299735-002","Rogers Media Inc","Toronto","CITY-DT-AX1","1","BT","43:38:56","79:22:54",85,,"ON",40.99335,341.5,"D","6M00C7W",6000,497
"1","T","010299743-002","Bell Media Inc.","Victoria","CIVI-DT","1","BT","48:25:30","123:20:13",65.3,,"BC",32.22716,56.1,"D","6M00C7W",6000,557
"1","T","010299743-002","Bell Media Inc.","Victoria","CIVI-DT-AX1","1","BT","48:25:30","123:20:13",65.3,,"BC",32.22716,56.1,"D","6M00C7W",6000,557
"1","T","010299747-002","Corus Television Limited Partnership","Calgary","CICT-DT","1","BT","51:4:21","114:15:38",1280,,"AB",45.56303,255,"D","6M00C7W",6000,539
"1","T","010299747-002","Corus Television Limited Partnership","Calgary","CICT-DT-AX1","1","BT","51:4:21","114:15:38",1280,,"AB",45.31479,255,"D","6M00C7W",6000,539
"1","T","010299752-001","Rogers Media Inc","Ottawa","CITY-DT-3","1","BT","45:13:1","75:33:50",89,,"ON",37.0757,215.1,"D","6M00C7W",6000,491
"1","T","010299759-001","Bell Media Inc.","Vancouver","CIVI-DT-2","1","BT","49:21:16","122:57:30",853.4,,"BC",45.44068,84.7,"D","6M00C7W",6000,491
"1","T","010299759-001","Bell Media Inc.","Vancouver","CIVI-DT-2AX1","1","BT","49:21:16","122:57:30",853.4,,"BC",39.08485,84.7,"D","6M00C7W",6000,491
"1","T","010299765-001","Societe de Telediffusion du Quebec (Tele-Quebec)","Sherbrooke","CIVS-DT","1","BT","45:18:43","72:14:30",843,,"QC",47.78151,37.6,"D","6M00C7W",6000,533
"1","T","010299765-001","Societe de Telediffusion du Quebec (Tele-Quebec)","Sherbrooke","CIVS-DT-AX1","1","BT","45:18:43","72:14:30",843,,"QC",44.91362,35.7,"D","6M00C7W",6000,533
"1","T","010299772-002","Bell Media Inc.","Halifax","CJCH-DT","1","BT","44:38:47.1","63:39:39.7",141.8,,"NS",55.62293,132.1,"D","6M00C7W",6000,479
"1","T","010299772-002","Bell Media Inc.","Halifax","CJCH-DT-AX1","1","BT","44:38:47.1","63:39:39.7",141.8,,"NS",45.44068,132.1,"D","6M00C7W",6000,479
"1","T","010299778-002","Bell Media Inc.","Ottawa","CJOH-DT","1","BT","45:30:11","75:51:1",359,,"ON",47.32394,207.3,"D","6M00C7W",6000,485
"1","T","010299778-002","Bell Media Inc.","Ottawa","CJOH-DT-AX1","1","BT","45:30:11","75:51:1",359,,"ON",47.32394,207.3,"D","6M00C7W",6000,485
"1","T","010299786-001","Bell Media Inc.","Regina","CKCK-DT","1","BT","50:26:59","104:30:5",579.1,,"SK",43.61728,200.8,"D","6M00C7W",6000,183
"1","T","010299786-001","Bell Media Inc.","Regina","CKCK-DT-AX1","1","BT","50:26:59","104:30:5",579.1,,"SK",39.4939,200.8,"D","6M00C7W",6000,183
"1","T","010299793-001","Bell Media Inc.","Kitchener","CKCO-DT","1","BT","43:24:15","80:38:4",437.4,,"ON",40.79181,200.6,"D","6M00C7W",6000,213
"1","T","010299793-001","Bell Media Inc.","Kitchener","CKCO-DT-AX1","1","BT","43:24:15","80:38:4",437.4,,"ON",40.79181,200.6,"D","6M00C7W",6000,213
"1","T","010299799-001","Bell Media Inc.","Moncton","CKCW-DT","1","BT","45:51:7","64:48:45",405.4,,"NB",55.91065,102.1,"D","6M00C7W",6000,563
"1","T","010299799-001","Bell Media Inc.","Moncton","CKCW-DT-AX1","1","BT","45:51:7","64:48:45",405.4,,"NB",45.91065,102.1,"D","6M00C7W",6000,563
